"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","Industry","Summary Quote","Exchange"
"QVCB","Liberty Interactive Corporation","29.41","$13.95B","nan","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/qvcb","NASDAQ"
"LMCA","Liberty Media Corporation","39.48","$13.53B","nan","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lmca","NASDAQ"
"LMCB","Liberty Media Corporation","39.3301","$13.48B","nan","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lmcb","NASDAQ"
"LMCK","Liberty Media Corporation","39.1","$13.4B","nan","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lmck","NASDAQ"
"TAX","Liberty Tax, Inc.","29.3","$371.71M","nan","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/tax","NASDAQ"
"LTRPA","Liberty TripAdvisor Holdings, Inc.","31.68","$2.36B","nan","Technology","EDP Services","http://www.nasdaq.com/symbol/ltrpa","NASDAQ"
"LTRPB","Liberty TripAdvisor Holdings, Inc.","36.4199","$2.72B","nan","Technology","EDP Services","http://www.nasdaq.com/symbol/ltrpb","NASDAQ"
"LPNT","LifePoint Hospitals, Inc.","74.06","$3.27B","nan","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/lpnt","NASDAQ"
"LCUT","Lifetime Brands, Inc.","14.92","$204.58M","1991","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lcut","NASDAQ"
"LFVN","Lifevantage Corporation","0.77","$75.63M","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lfvn","NASDAQ"
"LWAY","Lifeway Foods, Inc.","21.2","$346.54M","nan","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/lway","NASDAQ"
"LGND","Ligand Pharmaceuticals Incorporated","76.82","$1.51B","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lgnd","NASDAQ"
"LTBR","Lightbridge Corporation","1.19","$21.52M","nan","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/ltbr","NASDAQ"
"LPTH","LightPath Technologies, Inc.","0.97","$14.78M","1996","Technology","Semiconductors","http://www.nasdaq.com/symbol/lpth","NASDAQ"
"LLEX","Lilis Energy, Inc.","0.99","$28.63M","nan","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/llex","NASDAQ"
"LIME","Lime Energy Co.","3.08","$29.11M","nan","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/lime","NASDAQ"
"LLNW","Limelight Networks, Inc.","3.61","$354.9M","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/llnw","NASDAQ"
"LMNR","Limoneira Co","21.85","$308.62M","nan","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/lmnr","NASDAQ"
"LINC","Lincoln Educational Services Corporation","2.07","$49.36M","2005","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/linc","NASDAQ"
"LECO","Lincoln Electric Holdings, Inc.","64.98","$4.94B","nan","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/leco","NASDAQ"
"LLTC","Linear Technology Corporation","46.12","$11.03B","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/lltc","NASDAQ"
"LNCO","Linn Co, LLC","10.23","$1.32B","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lnco","NASDAQ"
"LINE","Linn Energy, LLC","11.51","$3.86B","2006","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/line","NASDAQ"
"LBIO","Lion Biotechnologies, Inc.","12.94","$570.42M","nan","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/lbio","NASDAQ"
"LIOX","Lionbridge Technologies, Inc.","5.79","$373.99M","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/liox","NASDAQ"
"LPCN","Lipocine Inc.","6.63","$85.19M","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lpcn","NASDAQ"
"LIQD","Liquid Holdings Group, Inc.","0.29","$17.5M","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/liqd","NASDAQ"
"LQDT","Liquidity Services, Inc.","9.54","$285.99M","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lqdt","NASDAQ"
"LFUS","Littelfuse, Inc.","100.74","$2.29B","nan","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/lfus","NASDAQ"
"LIVE","LiveDeal, Inc.","3.31","$52.94M","nan","Technology","EDP Services","http://www.nasdaq.com/symbol/live","NASDAQ"
"LPSN","LivePerson, Inc.","10.02","$570.44M","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/lpsn","NASDAQ"
"LKQ","LKQ Corporation","25.58","$7.78B","nan","Consumer Services","Motor Vehicles","http://www.nasdaq.com/symbol/lkq","NASDAQ"
"LMIA","LMI Aerospace, Inc.","12.08","$158.67M","1998","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/lmia","NASDAQ"
"LNBB","LNB Bancorp, Inc.","17.84","$172.24M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/lnbb","NASDAQ"
"LOCM","Local Corporation","0.46","$10.72M","nan","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/locm","NASDAQ"
"LOGI","Logitech International S.A.","13.41","$2.2B","1997","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/logi","NASDAQ"
"LOGM","LogMein, Inc.","55.42","$1.36B","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/logm","NASDAQ"
"LOJN","LoJack Corporation","2.72","$51.55M","nan","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/lojn","NASDAQ"
"EVAR","Lombard Medical, Inc.","4.05","$65.55M","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/evar","NASDAQ"
"LOOK","LookSmart, Ltd.","0.6199","$3.58M","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/look","NASDAQ"
"LORL","Loral Space and Communications, Inc.","68.47","$2.12B","nan","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/lorl","NASDAQ"
"LABC","Louisiana Bancorp, Inc.","21.09","$61.3M","nan","Finance","Savings Institutions","http://www.nasdaq.com/symbol/labc","NASDAQ"
"LOXO","Loxo Oncology, Inc.","11.78","$195.95M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/loxo","NASDAQ"
"LPTN","Lpath, Inc.","2.29","$44.25M","nan","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/lptn","NASDAQ"
"LPLA","LPL Financial Holdings Inc.","43.97","$4.25B","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/lpla","NASDAQ"
"LRAD","LRAD Corporation","2.34","$77.79M","nan","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/lrad","NASDAQ"
"LYTS","LSI Industries Inc.","8.2","$198M","1985","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/lyts","NASDAQ"
"LULU","lululemon athletica inc.","63.345","$8.37B","2007","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/lulu","NASDAQ"
"LMNS","Lumenis Ltd.","12.06","$425.01M","2014","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/lmns","NASDAQ"
"LMNX","Luminex Corporation","15.97","$688.87M","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lmnx","NASDAQ"
"LMOS","Lumos Networks Corp.","15.73","$357.83M","nan","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/lmos","NASDAQ"
"LUNA","Luna Innovations Incorporated","1.45","$21.89M","2006","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/luna","NASDAQ"
"MBTF","M B T Financial Corp","5.58","$126.8M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/mbtf","NASDAQ"
"MTSI","M/A-COM Technology Solutions Holdings, Inc.","36.7","$1.96B","2012","Technology","Semiconductors","http://www.nasdaq.com/symbol/mtsi","NASDAQ"
"MCBC","Macatawa Bank Corporation","5.31","$179.83M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/mcbc","NASDAQ"
"MFNC","Mackinac Financial Corporation","11.37","$63.27M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/mfnc","NASDAQ"
"MCUR","MACROCURE LTD.","9.32","$151.57M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/mcur","NASDAQ"
"MGNX","MacroGenics, Inc.","31.64","$948.2M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mgnx","NASDAQ"
"MCBK","Madison County Financial, Inc.","22.97","$68.15M","2012","Finance","Savings Institutions","http://www.nasdaq.com/symbol/mcbk","NASDAQ"
"MAGS","Magal Security Systems Ltd.","5.1899","$84.43M","1993","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/mags","NASDAQ"
"MGLN","Magellan Health, Inc.","70.99","$1.89B","nan","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/mgln","NASDAQ"
"MPET","Magellan Petroleum Corporation","0.291","$13.3M","nan","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mpet","NASDAQ"
"MGIC","Magic Software Enterprises Ltd.","6.5001","$286.86M","1991","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mgic","NASDAQ"
"CALL","magicJack VocalTec Ltd","7.16","$127.94M","nan","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/call","NASDAQ"
"MNGA","MagneGas Corporation","0.7815","$29.1M","nan","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mnga","NASDAQ"
"MAG","Magnetek, Inc.","37.18","$131.43M","nan","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mag","NASDAQ"
"MGYR","Magyar Bancorp, Inc.","8.6","$50.01M","nan","Finance","Savings Institutions","http://www.nasdaq.com/symbol/mgyr","NASDAQ"
"MHLD","Maiden Holdings, Ltd.","14.84","$1.09B","nan","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhld","NASDAQ"
"MHLDO","Maiden Holdings, Ltd.","52.44","$173.05M","nan","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhldo","NASDAQ"
"MSFG","MainSource Financial Group, Inc.","19.92","$431.72M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/msfg","NASDAQ"
"COOL","Majesco Entertainment Company","1.13","$8.01M","nan","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cool","NASDAQ"
"MMYT","MakeMyTrip Limited","22.04","$918.59M","2010","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/mmyt","NASDAQ"
"MBUU","Malibu Boats, Inc.","22.88","$357.13M","2014","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/mbuu","NASDAQ"
"MLVF","Malvern Bancorp, Inc.","13.4324","$88.1M","nan","Finance","Banks","http://www.nasdaq.com/symbol/mlvf","NASDAQ"
"MAMS","MAM Software Group, Inc.","5.46","$78.07M","nan","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mams","NASDAQ"
"MANH","Manhattan Associates, Inc.","51.58","$3.83B","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/manh","NASDAQ"
"LOAN","Manhattan Bridge Capital, Inc","3.92","$23.87M","nan","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/loan","NASDAQ"
"MNTX","Manitex International, Inc.","9.66","$154.41M","nan","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mntx","NASDAQ"
"MTEX","Mannatech, Incorporated","19.02","$50.9M","nan","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/mtex","NASDAQ"
"MNKD","MannKind Corporation","5.34","$2.18B","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnkd","NASDAQ"
"MANT","ManTech International Corporation","33.57","$1.26B","2002","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/mant","NASDAQ"
"MARA","Marathon Patent Group, Inc.","5.65","$78.64M","nan","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/mara","NASDAQ"
"MCHX","Marchex, Inc.","4.25","$178.63M","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mchx","NASDAQ"
"MARPS","Marine Petroleum Trust","12.11","$24.22M","nan","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/marps","NASDAQ"
"MRNS","Marinus Pharmaceuticals, Inc.","9.09","$129.07M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mrns","NASDAQ"
"MKTX","MarketAxess Holdings, Inc.","84.52","$3.16B","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/mktx","NASDAQ"
"MKTO","Marketo, Inc.","24.94","$1.05B","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mkto","NASDAQ"
"MRKT","Markit Ltd.","27.23","$5.8B","2014","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/mrkt","NASDAQ"
"MRLN","Marlin Business Services Corp.","19.965","$257.48M","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/mrln","NASDAQ"
"FISH","Marlin Midstream Partners, LP","22.76","$403.39M","1992","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/fish","NASDAQ"
"MAR","Marriott International","80.15","$22.16B","nan","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mar","NASDAQ"
"MBII","Marrone Bio Innovations, Inc.","3.93","$95.89M","2013","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/mbii","NASDAQ"
"MRTN","Marten Transport, Ltd.","22.72","$759.93M","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/mrtn","NASDAQ"
"MMLP","Martin Midstream Partners L.P.","36","$1.28B","2002","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/mmlp","NASDAQ"
"MRVL","Marvell Technology Group Ltd.","14.77","$7.61B","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/mrvl","NASDAQ"
"MASI","Masimo Corporation","33.45","$1.76B","2007","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/masi","NASDAQ"
"MTLS","Materialise NV","6.99","$329.03M","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mtls","NASDAQ"
"MTRX","Matrix Service Company","19.48","$520.32M","1990","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/mtrx","NASDAQ"
"MAT","Mattel, Inc.","22.65","$7.66B","nan","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/mat","NASDAQ"
"MATR","Mattersight Corporation","6.25","$142.18M","nan","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/matr","NASDAQ"
"MATW","Matthews International Corporation","51.64","$1.7B","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/matw","NASDAQ"
"MFRM","Mattress Firm Holding Corp.","67.95","$2.38B","2011","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/mfrm","NASDAQ"
"MTSN","Mattson Technology, Inc.","3.78","$282.17M","1994","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mtsn","NASDAQ"
"MXIM","Maxim Integrated Products, Inc.","34.82","$9.85B","1988","Technology","Semiconductors","http://www.nasdaq.com/symbol/mxim","NASDAQ"
"MXWL","Maxwell Technologies, Inc.","8.06","$240.92M","nan","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mxwl","NASDAQ"
"MZOR","Mazor Robotics Ltd.","11.5399","$241.44M","nan","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mzor","NASDAQ"
"MBFI","MB Financial Inc.","31.37","$2.36B","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/mbfi","NASDAQ"
"MBFIP","MB Financial Inc.","27.576","$110.3M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/mbfip","NASDAQ"
"MCGC","MCG Capital Corporation","4.07","$150.89M","2001","nan","nan","http://www.nasdaq.com/symbol/mcgc","NASDAQ"
"MGRC","McGrath RentCorp","32.89","$856.83M","1984","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mgrc","NASDAQ"
"MDCA","MDC Partners Inc.","28.22","$1.41B","nan","Technology","Advertising","http://www.nasdaq.com/symbol/mdca","NASDAQ"
"MCOX","Mecox Lane Limited","3.19","$41.48M","2010","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/mcox","NASDAQ"
"TAXI","Medallion Financial Corp.","10.34","$256.14M","1996","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/taxi","NASDAQ"
"MDAS","MedAssets, Inc.","18.99","$1.14B","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mdas","NASDAQ"
"MTBC","Medical Transcription Billing, Corp.","2.11","$23.21M","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mtbc","NASDAQ"
"MNOV","MediciNova, Inc.","3.45","$84.93M","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnov","NASDAQ"
"MDSO","Medidata Solutions, Inc.","47.31","$2.61B","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mdso","NASDAQ"
"MDVN","Medivation, Inc.","130.21","$10.19B","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mdvn","NASDAQ"
"MDWD","MediWound Ltd.","6.7","$144.39M","2014","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/mdwd","NASDAQ"
"MDVX","Medovex Corp.","4.4","$40.36M","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mdvx","NASDAQ"
"MDVXW","Medovex Corp.","0.7","nan","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mdvxw","NASDAQ"
"MEET","MeetMe, Inc.","1.8","$80.84M","nan","Consumer Services","Advertising","http://www.nasdaq.com/symbol/meet","NASDAQ"
"MEIP","MEI Pharma, Inc.","1.77","$58.93M","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/meip","NASDAQ"
"MELA","MELA Sciences, Inc","2.44","$18.36M","2005","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mela","NASDAQ"
"MPEL","Melco Crown Entertainment Limited","23.1","$12.73B","2006","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mpel","NASDAQ"
"MLNX","Mellanox Technologies, Ltd.","46","$2.1B","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/mlnx","NASDAQ"
"MELR","Melrose Bancorp, Inc.","13.69","$38.74M","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/melr","NASDAQ"
"MEMP","Memorial Production Partners LP","16.22","$1.36B","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/memp","NASDAQ"
"MRD","Memorial Resource Development Corp.","17.54","$3.36B","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mrd","NASDAQ"
"MENT","Mentor Graphics Corporation","24.34","$2.83B","1984","Technology","EDP Services","http://www.nasdaq.com/symbol/ment","NASDAQ"
"MTSL","MER Telemanagement Solutions Ltd.","1.591","$7.43M","1997","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/mtsl","NASDAQ"
"MELI","MercadoLibre, Inc.","125.14","$5.53B","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/meli","NASDAQ"
"MBWM","Mercantile Bank Corporation","19.69","$332.54M","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/mbwm","NASDAQ"
"MERC","Mercer International Inc.","15.42","$993.57M","nan","Basic Industries","Paper","http://www.nasdaq.com/symbol/merc","NASDAQ"
"MBVT","Merchants Bancshares, Inc.","29.24","$185.05M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/mbvt","NASDAQ"
"MRCY","Mercury Systems Inc","15.85","$541.27M","1998","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mrcy","NASDAQ"
"MRGE","Merge Healthcare Incorporated.","4.54","$446.99M","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/mrge","NASDAQ"
"EBSB","Meridian Bancorp, Inc.","13.03","$714.73M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/ebsb","NASDAQ"
"VIVO","Meridian Bioscience Inc.","18.91","$788.66M","1986","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/vivo","NASDAQ"
"MMSI","Merit Medical Systems, Inc.","19.19","$837.3M","nan","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mmsi","NASDAQ"
"MACK","Merrimack Pharmaceuticals, Inc.","12.07","$1.3B","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mack","NASDAQ"
"MERU","Meru Networks, Inc.","1.49","$36.15M","2010","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/meru","NASDAQ"
"MSLI","Merus Labs International Inc.","2.23","$181.31M","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/msli","NASDAQ"
"MLAB","Mesa Laboratories, Inc.","69.15","$244.48M","nan","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mlab","NASDAQ"
