indx,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,Industry,Summary Quote,Exchange,minutedata
385,TRXC,"TransEnterix, Inc.",3.01,$190.77M,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/trxc,AMEX,True
386,TPLM,Triangle Petroleum Corporation,5.34,$409.1M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tplm,AMEX,True
387,TRT,Trio-Tech International,2.71,$9.52M,,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/trt,AMEX,True
388,HTM,U.S. Geothermal Inc.,0.48,$51.39M,,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/htm,AMEX,True
389,UAMY,United States Antimony Corporation,0.6990000000000001,$46.15M,,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/uamy,AMEX,True
390,UUU,"Universal Security Instruments, Inc.",5.74,$13.28M,,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/uuu,AMEX,True
391,UQM,UQM TECHNOLOGIES INC,1.11,$44.9M,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/uqm,AMEX,True
392,URG,Ur Energy Inc,0.95,$123.25M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/urg,AMEX,True
393,URZ,Uranerz Energy Corporation,1.05,$100.71M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/urz,AMEX,True
394,UEC,Uranium Energy Corp.,1.51,$138.91M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/uec,AMEX,True
395,VTG,Vantage Drilling Company,0.2999,$93.11M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vtg,AMEX,True
396,VSR,"Versar, Inc.",3.21,$31.48M,1986.0,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/vsr,AMEX,True
397,VII,"Vicon Industries, Inc.",1.62,$14.82M,,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/vii,AMEX,True
398,VHC,VirnetX Holding Corp,6.52,$339.02M,,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/vhc,AMEX,True
399,VGZ,Vista Gold Corporation,0.3201,$26.37M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/vgz,AMEX,True
400,VNRX,VolitionRX Limited,4.1004,$73.54M,2015.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/vnrx,AMEX,True
401,VISI,"Volt Information Sciences, Inc.",12.7,$266.42M,,Technology,Professional Services,http://www.nasdaq.com/symbol/visi,AMEX,True
402,EAD,Wells Fargo Advantage Income Opportunities Fund,8.89,$631.04M,2003.0,,,http://www.nasdaq.com/symbol/ead,AMEX,True
403,ERC,Wells Fargo Advantage Multi-Sector Income Fund,13.45,$565.64M,2003.0,,,http://www.nasdaq.com/symbol/erc,AMEX,True
404,ERH,Wells Fargo Advantage Utilities and High Income Fund,13.18,$121.67M,2004.0,,,http://www.nasdaq.com/symbol/erh,AMEX,True
405,SBI,Western Asset Intermediate Muni Fund Inc,10.1101,$142.32M,1992.0,,,http://www.nasdaq.com/symbol/sbi,AMEX,True
406,WRN,Western Copper and Gold Corporation,0.4511,$42.49M,2011.0,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/wrn,AMEX,True
407,WYY,WidePoint Corporation,1.305,$106.65M,,Technology,EDP Services,http://www.nasdaq.com/symbol/wyy,AMEX,True
408,WTT,"Wireless Telecom Group,  Inc.",2.54,$49.38M,,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/wtt,AMEX,True
409,YUMA,"Yuma Energy, Inc.",1.06,$73.27M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/yuma,AMEX,True
410,YUMA^A,"Yuma Energy, Inc.",19.4,,,,,http://www.nasdaq.com/symbol/yuma^a,AMEX,False
411,ZBB,ZBB Energy Corporation,0.76,$29.7M,2007.0,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/zbb,AMEX,True
